Year,Week,Home Team,Home Player,Home Player Points,Position,Away Player Points,Away Player,Away Team
2021,3,Michael,Noah Fant,3.5,TE,17.4,Travis Kelce,Nathan
2021,3,Michael,DJ Moore,20.5,FLEX,10.4,Myles Gaskin,Nathan
2021,3,Michael,Cardinals D/ST,16.0,D/ST,4.0,Steelers D/ST,Nathan
2021,3,Michael,Harrison Butker,6.0,K,16.0,Brandon McManus,Nathan
2021,3,Zach,Josh Allen,37.22,QB,22.9,Patrick Mahomes,Noah
2021,3,Zach,Chase Edmonds,14.5,RB1,21.4,Saquon Barkley,Noah
2021,3,Zach,Christian McCaffrey,6.0,RB2,2.2,Ty'Son Williams,Noah
2021,3,Zach,Justin Jefferson,26.8,WR1,9.7,Tyreek Hill,Noah
2021,3,Zach,Julio Jones,7.7,WR2,3.6,Sterling Shepard,Noah
2021,3,Zach,George Kittle,17.1,TE,10.4,Darren Waller,Noah
2021,3,Zach,Hollywood Brown,8.3,FLEX,23.1,Alexander Mattison,Noah
2021,3,Zach,Browns D/ST,18.0,D/ST,5.0,Patriots D/ST,Noah
2021,3,Zach,Robbie Gould,4.0,K,6.0,Jason Myers,Noah
2021,4,Carter,Matthew Stafford,19.3,QB,27.02,Dak Prescott,Ethan
2021,4,Carter,Derrick Henry,25.7,RB1,16.6,Kareem Hunt,Ethan
2021,4,Carter,James Robinson,20.6,RB2,15.5,Antonio Gibson,Ethan
2021,4,Carter,Deebo Samuel,35.7,WR1,10.6,Keenan Allen,Ethan
2021,4,Carter,DK Metcalf,16.5,WR2,6.4,Tyler Lockett,Ethan
2021,4,Carter,T.J. Hockenson,8.2,TE,19.0,Jared Cook,Ethan
2021,4,Carter,Ja'Marr Chase,13.7,FLEX,3.6,Cole Beasley,Ethan
2021,4,Carter,Bills D/ST,21.0,D/ST,11.0,Buccaneers D/ST,Ethan
2021,4,Carter,Rodrigo Blankenship,10.0,K,1.0,Daniel Carlson,Ethan
2021,4,Dante,Jalen Hurts,28.18,QB,22.56,Russell Wilson,McGwire
2021,4,Dante,Alvin Kamara,12.0,RB1,22.6,David Montgomery,McGwire
2021,4,Dante,Miles Sanders,7.7,RB2,4.1,Chris Carson,McGwire
2021,4,Dante,Diontae Johnson,24.2,WR1,18.4,Stefon Diggs,McGwire
2021,4,Dante,Calvin Ridley,15.0,WR2,12.4,Davante Adams,McGwire
2021,4,Dante,Kyle Pitts Sr.,9.0,TE,2.8,Robert Tonyan,McGwire
2021,4,Dante,Chuba Hubbard,9.1,FLEX,2.1,Mike Williams,McGwire
2021,4,Dante,Titans D/ST,2.0,D/ST,-3.0,Saints D/ST,McGwire
2021,4,Dante,Matt Gay,8.0,K,13.0,Justin Tucker,McGwire
2021,4,Haris,Justin Herbert,21.28,QB,20.02,Josh Allen,Zach
2021,4,Haris,Jonathan Taylor,20.4,RB1,17.9,Chase Edmonds,Zach
2021,4,Haris,Nick Chubb,11.5,RB2,1.1,Nyheim Miller-Hines,Zach
2021,4,Haris,Amari Cooper,15.9,WR1,20.4,Justin Jefferson,Zach
2021,4,Haris,CeeDee Lamb,3.3,WR2,19.1,Hollywood Brown,Zach
2021,4,Haris,Logan Thomas,0.0,TE,8.0,George Kittle,Zach
2021,4,Haris,Cooper Kupp,11.4,FLEX,20.8,Tyler Boyd,Zach
2021,4,Haris,Cowboys D/ST,7.0,D/ST,1.0,Bengals D/ST,Zach
2021,4,Haris,Greg Zuerlein,6.0,K,0.0,Robbie Gould,Zach
2021,4,Nathan,Tom Brady,11.06,QB,24.12,Aaron Rodgers,Andrew
2021,4,Nathan,Najee Harris,21.1,RB1,29.5,Austin Ekeler,Andrew
2021,4,Nathan,Joe Mixon,13.7,RB2,10.9,Aaron Jones Sr.,Andrew
2021,4,Nathan,Terry McLaurin,30.3,WR1,14.5,Mike Evans,Andrew
2021,4,Nathan,Henry Ruggs III,9.0,WR2,9.7,Brandin Cooks,Andrew
2021,4,Nathan,Travis Kelce,6.3,TE,11.7,Mark Andrews,Andrew
2021,4,Nathan,D'Andre Swift,8.9,FLEX,14.8,Robert Woods,Andrew
2021,4,Nathan,Steelers D/ST,4.0,D/ST,0.0,Broncos D/ST,Andrew
2021,4,Nathan,Brandon McManus,1.0,K,7.0,Graham Gano,Andrew
2021,4,Noah,Patrick Mahomes,31.72,QB,22.62,Kyler Murray,Michael
2021,4,Noah,Saquon Barkley,29.6,RB1,19.4,Clyde Edwards-Helaire,Michael
2021,4,Noah,Darrell Henderson Jr.,16.6,RB2,6.4,Dalvin Cook,Michael
2021,4,Noah,Tyreek Hill,47.6,WR1,10.7,DeAndre Hopkins,Michael
2021,4,Noah,Allen Robinson,9.3,WR2,8.5,Chris Godwin Jr.,Michael
2021,4,Noah,Darren Waller,15.0,TE,16.6,Noah Fant,Michael
2021,4,Noah,Mike Davis,10.6,FLEX,31.9,DJ Moore,Michael
2021,4,Noah,Dolphins D/ST,4.0,D/ST,1.0,Cardinals D/ST,Michael
2021,4,Noah,Jason Myers,4.0,K,6.0,Harrison Butker,Michael
2021,5,Andrew,Aaron Rodgers,19.76,QB,16.5,Matthew Stafford,Carter
2021,5,Andrew,Austin Ekeler,32.9,RB1,31.0,Derrick Henry,Carter
2021,5,Andrew,Aaron Jones Sr.,14.9,RB2,21.7,James Robinson,Carter
2021,5,Andrew,Mike Evans,29.3,WR1,26.8,DK Metcalf,Carter
2021,5,Andrew,Brandin Cooks,5.3,WR2,16.1,Deebo Samuel,Carter
2021,5,Andrew,Mark Andrews,41.7,TE,4.2,T.J. Hockenson,Carter
2021,5,Andrew,Leonard Fournette,21.0,FLEX,27.9,Ja'Marr Chase,Carter
2021,5,Andrew,Broncos D/ST,2.0,D/ST,4.0,Raiders D/ST,Carter
2021,5,Andrew,Graham Gano,11.0,K,6.0,Rodrigo Blankenship,Carter
2021,5,Ethan,Dak Prescott,20.68,QB,22.92,Jalen Hurts,Dante
2021,5,Ethan,Kareem Hunt,25.9,RB1,29.2,Alvin Kamara,Dante
2021,5,Ethan,Antonio Gibson,21.2,RB2,18.4,Chuba Hubbard,Dante
2021,5,Ethan,Keenan Allen,13.5,WR1,15.2,Diontae Johnson,Dante
2021,5,Ethan,Tyler Lockett,10.7,WR2,8.8,DJ Moore,Dante
2021,5,Ethan,Dawson Knox,20.7,TE,26.9,Kyle Pitts Sr.,Dante
2021,5,Ethan,Emmanuel Sanders,20.4,FLEX,11.6,Hunter Renfrow,Dante
2021,5,Ethan,Buccaneers D/ST,8.0,D/ST,7.0,Titans D/ST,Dante
2021,5,Ethan,Daniel Carlson,3.0,K,9.0,Matt Gay,Dante
2021,5,Michael,Kyler Murray,13.66,QB,42.82,Justin Herbert,Haris
2021,5,Michael,Ezekiel Elliott,25.2,RB1,31.9,Jonathan Taylor,Haris
2021,5,Michael,Clyde Edwards-Helaire,3.4,RB2,24.0,Nick Chubb,Haris
2021,5,Michael,DeAndre Hopkins,20.7,WR1,18.8,CeeDee Lamb,Haris
2021,5,Michael,Chris Godwin Jr.,14.0,WR2,15.0,Amari Cooper,Haris
2021,5,Michael,Noah Fant,5.0,TE,5.2,Jonnu Smith,Haris
2021,5,Michael,Jakobi Meyers,9.6,FLEX,16.2,Cooper Kupp,Haris
2021,5,Michael,Cardinals D/ST,7.0,D/ST,9.0,Cowboys D/ST,Haris
2021,5,Michael,Harrison Butker,10.0,K,14.0,Greg Zuerlein,Haris
2021,5,Noah,Patrick Mahomes,18.98,QB,37.74,Tom Brady,Nathan
2021,5,Noah,Darrell Henderson Jr.,16.9,RB1,22.4,D'Andre Swift,Nathan
2021,5,Noah,Saquon Barkley,0.9,RB2,22.2,Najee Harris,Nathan
2021,5,Noah,Tyreek Hill,14.8,WR1,31.4,Antonio Brown,Nathan
2021,5,Noah,Allen Robinson,7.2,WR2,8.6,Terry McLaurin,Nathan
2021,5,Noah,Darren Waller,8.5,TE,17.7,Travis Kelce,Nathan
2021,5,Noah,Alexander Mattison,26.3,FLEX,10.5,Joe Mixon,Nathan
2021,5,Noah,Vikings D/ST,11.0,D/ST,3.0,Steelers D/ST,Nathan
2021,5,Noah,Jason Myers,4.0,K,7.0,Brandon McManus,Nathan
2021,5,Zach,Josh Allen,36.5,QB,9.08,Russell Wilson,McGwire
2021,5,Zach,Damien Williams,16.4,RB1,9.2,Alex Collins,McGwire
2021,5,Zach,Chase Edmonds,4.4,RB2,5.0,Latavius Murray,McGwire
2021,5,Zach,Hollywood Brown,33.5,WR1,37.6,Davante Adams,McGwire
2021,5,Zach,Justin Jefferson,19.4,WR2,8.9,Stefon Diggs,McGwire
2021,5,Zach,Mike Gesicki,8.3,TE,1.8,Robert Tonyan,McGwire
2021,5,Zach,Tyler Boyd,6.4,FLEX,6.0,Adam Thielen,McGwire
2021,5,Zach,Patriots D/ST,4.0,D/ST,0.0,Ravens D/ST,McGwire
2021,5,Zach,Tyler Bass,8.0,K,3.0,Justin Tucker,McGwire
2021,6,Dante,Jalen Hurts,25.0,QB,23.7,Aaron Rodgers,Andrew
2021,6,Dante,Darrel Williams,23.9,RB1,21.0,Aaron Jones Sr.,Andrew
2021,6,Dante,Dalvin Cook,22.3,RB2,9.5,Austin Ekeler,Andrew
2021,6,Dante,Diontae Johnson,18.6,WR1,17.9,Brandin Cooks,Andrew
2021,6,Dante,DJ Moore,10.9,WR2,4.7,Mike Evans,Andrew
2021,6,Dante,Dalton Schultz,12.9,TE,17.8,Mark Andrews,Andrew
2021,6,Dante,Hunter Renfrow,6.6,FLEX,11.1,Robert Woods,Andrew
2021,6,Dante,Rams D/ST,17.0,D/ST,-2.0,Broncos D/ST,Andrew
2021,6,Dante,Matt Gay,8.0,K,3.0,Graham Gano,Andrew
2021,6,Haris,Dak Prescott,26.8,QB,22.98,Patrick Mahomes,Noah
2021,6,Haris,Kareem Hunt,10.8,RB1,24.7,Darrell Henderson Jr.,Noah
2021,6,Haris,Tony Pollard,9.3,RB2,15.2,Josh Jacobs,Noah
2021,6,Haris,CeeDee Lamb,36.1,WR1,22.6,Tyreek Hill,Noah
2021,6,Haris,Amari Cooper,10.5,WR2,7.4,Tee Higgins,Noah
2021,6,Haris,Hunter Henry,10.5,TE,10.9,Darren Waller,Noah
2021,6,Haris,Cooper Kupp,34.0,FLEX,19.2,Khalil Herbert,Noah
2021,6,Haris,Cowboys D/ST,13.0,D/ST,8.0,Bengals D/ST,Noah
2021,6,Haris,Greg Zuerlein,12.0,K,10.0,Jason Myers,Noah
2021,6,McGwire,Sam Darnold,15.08,QB,25.76,Kyler Murray,Michael
2021,6,McGwire,Alex Collins,16.8,RB1,18.9,Ezekiel Elliott,Michael
2021,6,McGwire,Devontae Booker,10.9,RB2,1.9,Jamaal Williams,Michael
2021,6,McGwire,Stefon Diggs,23.9,WR1,20.5,DeAndre Hopkins,Michael
2021,6,McGwire,Davante Adams,12.9,WR2,9.3,Chris Godwin Jr.,Michael
2021,6,McGwire,Robert Tonyan,3.0,TE,24.7,Noah Fant,Michael
2021,6,McGwire,Mike Williams,4.7,FLEX,5.1,DeVonta Smith,Michael
2021,6,McGwire,Packers D/ST,9.0,D/ST,11.0,Colts D/ST,Michael
2021,6,McGwire,Justin Tucker,12.0,K,9.0,Harrison Butker,Michael
2021,6,Nathan,Tom Brady,17.98,QB,25.24,Matthew Stafford,Carter
2021,6,Nathan,Najee Harris,24.7,RB1,35.6,Derrick Henry,Carter
2021,6,Nathan,D'Andre Swift,17.7,RB2,19.1,James Robinson,Carter
2021,6,Nathan,Antonio Brown,24.3,WR1,13.7,Ja'Marr Chase,Carter
2021,6,Nathan,Terry McLaurin,6.8,WR2,11.8,DK Metcalf,Carter
2021,6,Nathan,Travis Kelce,17.9,TE,15.4,T.J. Hockenson,Carter
2021,6,Nathan,Joe Mixon,26.3,FLEX,3.7,Chase Claypool,Carter
2021,6,Nathan,Steelers D/ST,7.0,D/ST,0.0,Bills D/ST,Carter
2021,6,Nathan,Brandon McManus,6.0,K,3.0,Nick Folk,Carter
2021,6,Zach,Josh Allen,28.72,QB,11.0,Justin Herbert,Ethan
2021,6,Zach,Latavius Murray,13.6,RB1,28.8,Jonathan Taylor,Ethan
2021,6,Zach,Chase Edmonds,8.0,RB2,4.4,Antonio Gibson,Ethan
2021,6,Zach,Justin Jefferson,14.0,WR1,10.0,Keenan Allen,Ethan
2021,6,Zach,Hollywood Brown,7.5,WR2,5.5,Tyler Lockett,Ethan
2021,6,Zach,Mike Gesicki,19.5,TE,7.5,Dawson Knox,Ethan
2021,6,Zach,Laviska Shenault Jr.,11.4,FLEX,13.5,Chuba Hubbard,Ethan
2021,6,Zach,Jaguars D/ST,-1.0,D/ST,6.0,Buccaneers D/ST,Ethan
2021,6,Zach,Tyler Bass,13.0,K,2.0,Chase McLaughlin,Ethan
2021,7,Andrew,Aaron Rodgers,24.66,QB,17.44,Matt Ryan,Zach
2021,7,Andrew,Leonard Fournette,17.0,RB1,17.7,Myles Gaskin,Zach
2021,7,Andrew,Aaron Jones Sr.,8.9,RB2,10.0,Chase Edmonds,Zach
2021,7,Andrew,Mike Evans,31.6,WR1,19.0,Hollywood Brown,Zach
2021,7,Andrew,Brandin Cooks,7.1,WR2,5.8,Julio Jones,Zach
2021,7,Andrew,Mark Andrews,7.8,TE,21.5,Mike Gesicki,Zach
2021,7,Andrew,Robert Woods,15.0,FLEX,5.9,Darnell Mooney,Zach
2021,7,Andrew,Broncos D/ST,3.0,D/ST,6.0,49ers D/ST,Zach
2021,7,Andrew,Graham Gano,15.0,K,9.0,Daniel Carlson,Zach
2021,7,Carter,Matthew Stafford,27.16,QB,23.54,Jalen Hurts,Dante
2021,7,Carter,Derrick Henry,16.4,RB1,33.9,Alvin Kamara,Dante
2021,7,Carter,Cordarrelle Patterson,14.1,RB2,8.0,Darrel Williams,Dante
2021,7,Carter,Deebo Samuel,21.0,WR1,13.3,DJ Moore,Dante
2021,7,Carter,DK Metcalf,17.6,WR2,12.6,Calvin Ridley,Dante
2021,7,Carter,T.J. Hockenson,10.8,TE,23.3,Kyle Pitts Sr.,Dante
2021,7,Carter,Ja'Marr Chase,34.1,FLEX,12.8,Hunter Renfrow,Dante
2021,7,Carter,Browns D/ST,7.0,D/ST,3.0,Rams D/ST,Dante
2021,7,Carter,Nick Folk,14.0,K,9.0,Matt Gay,Dante
2021,7,Haris,Mac Jones,22.18,QB,24.44,Tom Brady,Nathan
2021,7,Haris,Kenneth Gainwell,14.1,RB1,28.4,D'Andre Swift,Nathan
2021,7,Haris,James Conner,12.4,RB2,11.9,Joe Mixon,Nathan
2021,7,Haris,Christian Kirk,15.0,WR1,25.2,Terry McLaurin,Nathan
2021,7,Haris,Mecole Hardman,4.8,WR2,7.1,Henry Ruggs III,Nathan
2021,7,Haris,Hunter Henry,10.3,TE,13.5,Travis Kelce,Nathan
2021,7,Haris,Cooper Kupp,37.6,FLEX,16.7,Elijah Mitchell,Nathan
2021,7,Haris,Patriots D/ST,13.0,D/ST,-6.0,Ravens D/ST,Nathan
2021,7,Haris,Matt Prater,7.0,K,2.0,Brandon McManus,Nathan
2021,7,Michael,Kyler Murray,21.44,QB,17.52,Daniel Jones,Ethan
2021,7,Michael,Damien Harris,25.3,RB1,18.0,Jonathan Taylor,Ethan
2021,7,Michael,Miles Sanders,3.7,RB2,7.6,Antonio Gibson,Ethan
2021,7,Michael,Chris Godwin Jr.,25.1,WR1,15.3,Jaylen Waddle,Ethan
2021,7,Michael,DeAndre Hopkins,18.3,WR2,3.2,Tyler Lockett,Ethan
2021,7,Michael,Noah Fant,8.9,TE,11.1,Ricky Seals-Jones,Ethan
2021,7,Michael,DeVonta Smith,11.1,FLEX,9.6,Chuba Hubbard,Ethan
2021,7,Michael,Cardinals D/ST,11.0,D/ST,18.0,Buccaneers D/ST,Ethan
2021,7,Michael,Harrison Butker,3.0,K,6.0,Chase McLaughlin,Ethan
2021,7,Noah,Patrick Mahomes,7.74,QB,2.48,Sam Darnold,McGwire
2021,7,Noah,Josh Jacobs,15.8,RB1,14.6,Devontae Booker,McGwire
2021,7,Noah,Darrell Henderson Jr.,9.4,RB2,5.4,Alex Collins,McGwire
2021,7,Noah,Tyreek Hill,12.7,WR1,19.6,Davante Adams,McGwire
2021,7,Noah,Allen Robinson,3.6,WR2,3.6,Tim Patrick,McGwire
2021,7,Noah,Tyler Higbee,9.6,TE,16.3,Robert Tonyan,McGwire
2021,7,Noah,Mike Davis,1.0,FLEX,9.6,J.D. McKissic,McGwire
2021,7,Noah,Jets D/ST,-11.0,D/ST,10.0,Saints D/ST,McGwire
2021,7,Noah,Jason Myers,4.0,K,6.0,Justin Tucker,McGwire
2021,8,Ethan,Justin Herbert,13.82,QB,14.0,Patrick Mahomes,Noah
2021,8,Ethan,Jonathan Taylor,21.2,RB1,22.3,Darrell Henderson Jr.,Noah
2021,8,Ethan,Cordarrelle Patterson,18.2,RB2,8.8,Khalil Herbert,Noah
2021,8,Ethan,Jerry Jeudy,7.9,WR1,27.4,Tyreek Hill,Noah
2021,8,Ethan,Emmanuel Sanders,0.0,WR2,13.7,Tee Higgins,Noah
2021,8,Ethan,Rob Gronkowski,0.0,TE,5.5,Tyler Higbee,Noah
2021,8,Ethan,Chuba Hubbard,14.1,FLEX,6.5,Sterling Shepard,Noah
2021,8,Ethan,Buccaneers D/ST,-1.0,D/ST,2.0,Browns D/ST,Noah
2021,8,Ethan,Greg Zuerlein,7.0,K,7.0,Jason Myers,Noah
2021,8,McGwire,Joe Burrow,20.26,QB,11.68,Mac Jones,Haris
2021,8,McGwire,Devontae Booker,17.5,RB1,14.2,James Conner,Haris
2021,8,McGwire,D'Ernest Johnson,9.9,RB2,7.9,Nick Chubb,Haris
2021,8,McGwire,Stefon Diggs,15.0,WR1,26.2,Amari Cooper,Haris
2021,8,McGwire,Mike Williams,3.9,WR2,17.2,CeeDee Lamb,Haris
2021,8,McGwire,Robert Tonyan,7.9,TE,4.3,Hunter Henry,Haris
2021,8,McGwire,Adam Thielen,19.8,FLEX,24.5,Cooper Kupp,Haris
2021,8,McGwire,Saints D/ST,12.0,D/ST,12.0,Seahawks D/ST,Haris
2021,8,McGwire,Randy Bullock,12.0,K,3.0,Matt Prater,Haris
2021,8,Michael,Kyler Murray,9.06,QB,15.66,Aaron Rodgers,Andrew
2021,8,Michael,Damien Harris,14.0,RB1,24.4,Austin Ekeler,Andrew
2021,8,Michael,Ezekiel Elliott,11.3,RB2,24.0,Aaron Jones Sr.,Andrew
2021,8,Michael,Chris Godwin Jr.,28.0,WR1,20.3,Brandin Cooks,Andrew
2021,8,Michael,DeAndre Hopkins,8.6,WR2,12.8,Mike Evans,Andrew
2021,8,Michael,Noah Fant,2.8,TE,13.2,Dallas Goedert,Andrew
2021,8,Michael,Courtland Sutton,6.0,FLEX,20.7,Robert Woods,Andrew
2021,8,Michael,Cardinals D/ST,1.0,D/ST,16.0,Broncos D/ST,Andrew
2021,8,Michael,Harrison Butker,8.0,K,5.0,Graham Gano,Andrew
2021,8,Nathan,Tom Brady,25.2,QB,11.22,Jalen Hurts,Dante
2021,8,Nathan,Najee Harris,21.0,RB1,16.6,Alvin Kamara,Dante
2021,8,Nathan,D'Andre Swift,8.1,RB2,7.8,Dalvin Cook,Dante
2021,8,Nathan,Terry McLaurin,6.5,WR1,15.8,Diontae Johnson,Dante
2021,8,Nathan,Odell Beckham Jr.,1.6,WR2,9.9,DJ Moore,Dante
2021,8,Nathan,Travis Kelce,4.7,TE,3.3,Kyle Pitts Sr.,Dante
2021,8,Nathan,Joe Mixon,25.1,FLEX,17.0,Darrel Williams,Dante
2021,8,Nathan,Bengals D/ST,1.0,D/ST,7.0,Rams D/ST,Dante
2021,8,Nathan,Greg Joseph,12.0,K,8.0,Matt Gay,Dante
2021,8,Zach,Josh Allen,29.46,QB,24.2,Matthew Stafford,Carter
2021,8,Zach,Chase Edmonds,15.9,RB1,6.8,Derrick Henry,Carter
2021,8,Zach,Myles Gaskin,8.5,RB2,4.9,James Robinson,Carter
2021,8,Zach,Cole Beasley,21.0,WR1,23.1,Deebo Samuel,Carter
2021,8,Zach,Justin Jefferson,4.1,WR2,13.1,Ja'Marr Chase,Carter
2021,8,Zach,Mike Gesicki,9.8,TE,18.9,T.J. Hockenson,Carter
2021,8,Zach,Robbie Chosen,0.0,FLEX,31.5,A.J. Brown,Carter
2021,8,Zach,49ers D/ST,6.0,D/ST,13.0,Bills D/ST,Carter
2021,8,Zach,Tyler Bass,10.0,K,15.0,Nick Folk,Carter
2021,9,Carter,Matthew Stafford,13.06,QB,14.02,Ryan Tannehill,Michael
2021,9,Carter,Adrian Peterson,9.6,RB1,12.6,Ezekiel Elliott,Michael
2021,9,Carter,Carlos Hyde,6.3,RB2,10.3,Damien Harris,Michael
2021,9,Carter,Deebo Samuel,11.3,WR1,22.6,DeVonta Smith,Michael
2021,9,Carter,Ja'Marr Chase,8.9,WR2,3.9,Courtland Sutton,Michael
2021,9,Carter,Jared Cook,10.8,TE,10.0,Dan Arnold,Michael
2021,9,Carter,A.J. Brown,9.2,FLEX,1.8,Jakobi Meyers,Michael
2021,9,Carter,Bills D/ST,9.0,D/ST,12.0,Cardinals D/ST,Michael
2021,9,Carter,Nick Folk,5.0,K,9.0,Harrison Butker,Michael
2021,9,Dante,Jalen Hurts,16.68,QB,9.56,Josh Allen,Zach
2021,9,Dante,Alvin Kamara,20.4,RB1,14.6,Christian McCaffrey,Zach
2021,9,Dante,Dalvin Cook,15.2,RB2,0.3,Chase Edmonds,Zach
2021,9,Dante,Diontae Johnson,11.7,WR1,20.6,Hollywood Brown,Zach
2021,9,Dante,DJ Moore,7.6,WR2,17.0,Justin Jefferson,Zach
2021,9,Dante,Kyle Pitts Sr.,9.2,TE,9.4,Mike Gesicki,Zach
2021,9,Dante,Hunter Renfrow,17.9,FLEX,15.7,Myles Gaskin,Zach
2021,9,Dante,Rams D/ST,8.0,D/ST,19.0,Patriots D/ST,Zach
2021,9,Dante,Matt Gay,12.0,K,7.0,Tyler Bass,Zach
2021,9,Haris,Dak Prescott,18.88,QB,31.64,Justin Herbert,Ethan
2021,9,Haris,James Conner,40.3,RB1,34.0,Jonathan Taylor,Ethan
2021,9,Haris,Nick Chubb,30.3,RB2,19.6,Cordarrelle Patterson,Ethan
2021,9,Haris,Amari Cooper,5.7,WR1,12.9,Jerry Jeudy,Ethan
2021,9,Haris,CeeDee Lamb,4.3,WR2,10.5,Emmanuel Sanders,Ethan
2021,9,Haris,Hunter Henry,9.9,TE,9.5,Tyler Conklin,Ethan
2021,9,Haris,Cooper Kupp,20.5,FLEX,16.3,Jaylen Waddle,Ethan
2021,9,Haris,Cowboys D/ST,0.0,D/ST,8.0,Panthers D/ST,Ethan
2021,9,Haris,Matt Prater,7.0,K,0.0,Greg Zuerlein,Ethan
2021,9,McGwire,Joe Burrow,7.38,QB,24.18,Carson Wentz,Nathan
2021,9,McGwire,Jeremy McNichols,6.5,RB1,28.0,Joe Mixon,Nathan
2021,9,McGwire,D'Ernest Johnson,1.6,RB2,16.8,Najee Harris,Nathan
2021,9,McGwire,Stefon Diggs,14.5,WR1,8.8,Jamison Crowder,Nathan
2021,9,McGwire,Davante Adams,10.2,WR2,7.1,Van Jefferson,Nathan
2021,9,McGwire,Pat Freiermuth,21.3,TE,17.8,Travis Kelce,Nathan
2021,9,McGwire,Adam Thielen,8.6,FLEX,9.6,Michael Carter,Nathan
2021,9,McGwire,Saints D/ST,1.0,D/ST,4.0,Steelers D/ST,Nathan
2021,9,McGwire,Justin Tucker,10.0,K,7.0,Greg Joseph,Nathan
2021,9,Noah,Patrick Mahomes,10.44,QB,21.58,Kirk Cousins,Andrew
2021,9,Noah,Josh Jacobs,13.5,RB1,11.2,Austin Ekeler,Andrew
2021,9,Noah,Darrell Henderson Jr.,8.8,RB2,5.3,Aaron Jones Sr.,Andrew
2021,9,Noah,Tee Higgins,13.8,WR1,17.4,Robert Woods,Andrew
2021,9,Noah,Tyreek Hill,7.3,WR2,11.6,Brandin Cooks,Andrew
2021,9,Noah,Darren Waller,16.2,TE,9.4,Mark Andrews,Andrew
2021,9,Noah,Devontae Booker,15.2,FLEX,4.4,Zack Moss,Andrew
2021,9,Noah,Browns D/ST,18.0,D/ST,0.0,Colts D/ST,Andrew
2021,9,Noah,Daniel Carlson,9.0,K,11.0,Graham Gano,Andrew
2021,10,Andrew,Aaron Rodgers,10.48,QB,26.34,Dak Prescott,Haris
2021,10,Andrew,Austin Ekeler,14.9,RB1,20.8,Mark Ingram II,Haris
2021,10,Andrew,Aaron Jones Sr.,12.6,RB2,15.4,James Conner,Haris
2021,10,Andrew,Mike Evans,14.2,WR1,28.6,CeeDee Lamb,Haris
2021,10,Andrew,A.J. Brown,3.3,WR2,9.1,Amari Cooper,Haris
2021,10,Andrew,Mark Andrews,18.3,TE,19.7,Hunter Henry,Haris
2021,10,Andrew,Leonard Fournette,17.2,FLEX,23.2,Cooper Kupp,Haris
2021,10,Andrew,Colts D/ST,14.0,D/ST,22.0,Cowboys D/ST,Haris
2021,10,Andrew,Randy Bullock,11.0,K,5.0,Matt Prater,Haris
2021,10,Ethan,Justin Herbert,12.0,QB,5.64,Russell Wilson,McGwire
2021,10,Ethan,Jonathan Taylor,24.6,RB1,22.7,D'Ernest Johnson,McGwire
2021,10,Ethan,Cordarrelle Patterson,4.9,RB2,7.9,J.D. McKissic,McGwire
2021,10,Ethan,Jerry Jeudy,11.1,WR1,30.2,Stefon Diggs,McGwire
2021,10,Ethan,Tyler Lockett,4.3,WR2,14.8,Davante Adams,McGwire
2021,10,Ethan,Dawson Knox,2.7,TE,6.1,Pat Freiermuth,McGwire
2021,10,Ethan,Jaylen Waddle,10.1,FLEX,7.3,Mike Williams,McGwire
2021,10,Ethan,Panthers D/ST,14.0,D/ST,4.0,Saints D/ST,McGwire
2021,10,Ethan,Greg Zuerlein,0.0,K,4.0,Justin Tucker,McGwire
2021,10,Michael,Ryan Tannehill,18.62,QB,18.62,Jalen Hurts,Dante
2021,10,Michael,Ezekiel Elliott,20.76,RB1,29.4,Darrel Williams,Dante
2021,10,Michael,Devin Singletary,11.9,RB2,20.8,Dalvin Cook,Dante
2021,10,Michael,Chris Godwin Jr.,12.7,WR1,13.3,Diontae Johnson,Dante
2021,10,Michael,Courtland Sutton,4.9,WR2,6.4,DJ Moore,Dante
2021,10,Michael,Dan Arnold,13.7,TE,10.0,Kyle Pitts Sr.,Dante
2021,10,Michael,DeVonta Smith,22.6,FLEX,17.6,Hunter Renfrow,Dante
2021,10,Michael,Cardinals D/ST,3.0,D/ST,1.0,Rams D/ST,Dante
2021,10,Michael,Harrison Butker,11.0,K,4.0,Matt Gay,Dante
2021,10,Nathan,Tom Brady,13.0,QB,20.94,Josh Allen,Zach
2021,10,Nathan,Najee Harris,17.3,RB1,26.1,Christian McCaffrey,Zach
2021,10,Nathan,D'Andre Swift,16.5,RB2,5.5,Myles Gaskin,Zach
2021,10,Nathan,Terry McLaurin,11.9,WR1,22.9,Justin Jefferson,Zach
2021,10,Nathan,Marvin Jones Jr.,5.5,WR2,9.7,Hollywood Brown,Zach
2021,10,Nathan,Travis Kelce,19.9,TE,16.0,George Kittle,Zach
2021,10,Nathan,Elijah Mitchell,9.1,FLEX,0.0,Mike Gesicki,Zach
2021,10,Nathan,Steelers D/ST,5.0,D/ST,14.0,Packers D/ST,Zach
2021,10,Nathan,Greg Joseph,10.0,K,9.0,Tyler Bass,Zach
2021,10,Noah,Patrick Mahomes,36.24,QB,15.42,Lamar Jackson,Carter
2021,10,Noah,Josh Jacobs,8.6,RB1,18.4,James Robinson,Carter
2021,10,Noah,Darrell Henderson Jr.,8.1,RB2,8.7,Zack Moss,Carter
2021,10,Noah,Tyreek Hill,27.5,WR1,30.3,Deebo Samuel,Carter
